date,year,month,series,value,unit,market_scope,source_url
2015-11-01,2015,11,Coffee Robusta — World Bank,1.8,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2015-12-01,2015,12,Coffee Robusta — World Bank,1.75,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2016-01-01,2016,1,Coffee Robusta — World Bank,1.65,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2016-02-01,2016,2,Coffee Robusta — World Bank,1.63,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2016-03-01,2016,3,Coffee Robusta — World Bank,1.67,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2016-04-01,2016,4,Coffee Robusta — World Bank,1.77,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2016-05-01,2016,5,Coffee Robusta — World Bank,1.85,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2016-06-01,2016,6,Coffee Robusta — World Bank,1.89,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2016-07-01,2016,7,Coffee Robusta — World Bank,2,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2016-08-01,2016,8,Coffee Robusta — World Bank,2.02,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2016-09-01,2016,9,Coffee Robusta — World Bank,2.14,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2016-10-01,2016,10,Coffee Robusta — World Bank,2.29,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2016-11-01,2016,11,Coffee Robusta — World Bank,2.29,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2016-12-01,2016,12,Coffee Robusta — World Bank,2.25,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2017-01-01,2017,1,Coffee Robusta — World Bank,2.39,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2017-02-01,2017,2,Coffee Robusta — World Bank,2.35,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2017-03-01,2017,3,Coffee Robusta — World Bank,2.35,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2017-04-01,2017,4,Coffee Robusta — World Bank,2.28,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2017-05-01,2017,5,Coffee Robusta — World Bank,2.17,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2017-06-01,2017,6,Coffee Robusta — World Bank,2.25,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2017-07-01,2017,7,Coffee Robusta — World Bank,2.31,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2017-08-01,2017,8,Coffee Robusta — World Bank,2.3,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2017-09-01,2017,9,Coffee Robusta — World Bank,2.19,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2017-10-01,2017,10,Coffee Robusta — World Bank,2.17,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2017-11-01,2017,11,Coffee Robusta — World Bank,2.01,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2017-12-01,2017,12,Coffee Robusta — World Bank,1.93,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2018-01-01,2018,1,Coffee Robusta — World Bank,1.95,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2018-02-01,2018,2,Coffee Robusta — World Bank,1.97,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2018-03-01,2018,3,Coffee Robusta — World Bank,1.94,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2018-04-01,2018,4,Coffee Robusta — World Bank,1.95,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2018-05-01,2018,5,Coffee Robusta — World Bank,1.96,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2018-06-01,2018,6,Coffee Robusta — World Bank,1.9,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2018-07-01,2018,7,Coffee Robusta — World Bank,1.86,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2018-08-01,2018,8,Coffee Robusta — World Bank,1.78,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2018-09-01,2018,9,Coffee Robusta — World Bank,1.69,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2018-10-01,2018,10,Coffee Robusta — World Bank,1.88,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2018-11-01,2018,11,Coffee Robusta — World Bank,1.84,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2018-12-01,2018,12,Coffee Robusta — World Bank,1.71,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2019-01-01,2019,1,Coffee Robusta — World Bank,1.72,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2019-02-01,2019,2,Coffee Robusta — World Bank,1.73,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2019-03-01,2019,3,Coffee Robusta — World Bank,1.7,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2019-04-01,2019,4,Coffee Robusta — World Bank,1.62,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2019-05-01,2019,5,Coffee Robusta — World Bank,1.57,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2019-06-01,2019,6,Coffee Robusta — World Bank,1.63,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2019-07-01,2019,7,Coffee Robusta — World Bank,1.63,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2019-08-01,2019,8,Coffee Robusta — World Bank,1.56,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2019-09-01,2019,9,Coffee Robusta — World Bank,1.56,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2019-10-01,2019,10,Coffee Robusta — World Bank,1.51,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2019-11-01,2019,11,Coffee Robusta — World Bank,1.62,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2019-12-01,2019,12,Coffee Robusta — World Bank,1.61,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2020-01-01,2020,1,Coffee Robusta — World Bank,1.56,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2020-02-01,2020,2,Coffee Robusta — World Bank,1.5,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2020-03-01,2020,3,Coffee Robusta — World Bank,1.49,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2020-04-01,2020,4,Coffee Robusta — World Bank,1.41,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2020-05-01,2020,5,Coffee Robusta — World Bank,1.42,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2020-06-01,2020,6,Coffee Robusta — World Bank,1.42,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2020-07-01,2020,7,Coffee Robusta — World Bank,1.49,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2020-08-01,2020,8,Coffee Robusta — World Bank,1.6,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2020-09-01,2020,9,Coffee Robusta — World Bank,1.6,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2020-10-01,2020,10,Coffee Robusta — World Bank,1.51,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2020-11-01,2020,11,Coffee Robusta — World Bank,1.6,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2020-12-01,2020,12,Coffee Robusta — World Bank,1.59,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2021-01-01,2021,1,Coffee Robusta — World Bank,1.56,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2021-02-01,2021,2,Coffee Robusta — World Bank,1.62,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2021-03-01,2021,3,Coffee Robusta — World Bank,1.63,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2021-04-01,2021,4,Coffee Robusta — World Bank,1.64,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2021-05-01,2021,5,Coffee Robusta — World Bank,1.76,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2021-06-01,2021,6,Coffee Robusta — World Bank,1.87,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2021-07-01,2021,7,Coffee Robusta — World Bank,2.08,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2021-08-01,2021,8,Coffee Robusta — World Bank,2.1,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2021-09-01,2021,9,Coffee Robusta — World Bank,2.31,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2021-10-01,2021,10,Coffee Robusta — World Bank,2.32,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2021-11-01,2021,11,Coffee Robusta — World Bank,2.41,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2021-12-01,2021,12,Coffee Robusta — World Bank,2.48,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2022-01-01,2022,1,Coffee Robusta — World Bank,2.43,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2022-02-01,2022,2,Coffee Robusta — World Bank,2.41,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2022-03-01,2022,3,Coffee Robusta — World Bank,2.29,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2022-04-01,2022,4,Coffee Robusta — World Bank,2.29,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2022-05-01,2022,5,Coffee Robusta — World Bank,2.27,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2022-06-01,2022,6,Coffee Robusta — World Bank,2.29,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2022-07-01,2022,7,Coffee Robusta — World Bank,2.21,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2022-08-01,2022,8,Coffee Robusta — World Bank,2.42,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2022-09-01,2022,9,Coffee Robusta — World Bank,2.46,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2022-10-01,2022,10,Coffee Robusta — World Bank,2.27,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2022-11-01,2022,11,Coffee Robusta — World Bank,2.04,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2022-12-01,2022,12,Coffee Robusta — World Bank,2.05,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2023-01-01,2023,1,Coffee Robusta — World Bank,2.12,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2023-02-01,2023,2,Coffee Robusta — World Bank,2.29,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2023-03-01,2023,3,Coffee Robusta — World Bank,2.35,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2023-04-01,2023,4,Coffee Robusta — World Bank,2.55,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2023-05-01,2023,5,Coffee Robusta — World Bank,2.7,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2023-06-01,2023,6,Coffee Robusta — World Bank,2.91,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2023-07-01,2023,7,Coffee Robusta — World Bank,2.81,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2023-08-01,2023,8,Coffee Robusta — World Bank,2.75,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2023-09-01,2023,9,Coffee Robusta — World Bank,2.73,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2023-10-01,2023,10,Coffee Robusta — World Bank,2.62,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2023-11-01,2023,11,Coffee Robusta — World Bank,2.7,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
2023-12-01,2023,12,Coffee Robusta — World Bank,2.99,USD/kg,Global commodity benchmark,https://thedocs.worldbank.org/en/doc/74e8be41ceb20fa0da750cda2f6b9e4e-0050012026/related/CMO-Historical-Data-Monthly.xlsx
