country,year,program,process_group,rank,score,farm,producer,process,variety,region,source_url,swap_process_variety,process_family,rank_key,entry_rank,farm_key,producer_key,entry_key
Colombia,2019,Not classified,NA,24,87.72,El Paraiso,Diego Samuel Bermudez Tapia,Washed – Anaerobic,Castillo,Cauca,https://allianceforcoffeeexcellence.org/colombia-north-2019/,FALSE,Experimental,24,24,el paraiso,diego samuel bermudez tapia,Colombia|2019|Not classified|NA|24
Colombia,2019,Not classified,NA,25,87.67,Pensilvania,Campo Elias Muñoz,Washed,Caturra,Huila,https://allianceforcoffeeexcellence.org/colombia-north-2019/,FALSE,Washed,25,25,pensilvania,campo elias munoz,Colombia|2019|Not classified|NA|25
Colombia,2019,Not classified,NA,26,87.06,La Ilución,Rosebel Ortiz Scarpetta,Natural,Colombia Castillo,Huila,https://allianceforcoffeeexcellence.org/colombia-north-2019/,FALSE,Natural,26,26,la ilucion,rosebel ortiz scarpetta,Colombia|2019|Not classified|NA|26
Colombia,2019,Not classified,NA,27,86.96,Las Delicias,Eduar Giraldo Olaya,Washed,Caturra,Tolima,https://allianceforcoffeeexcellence.org/colombia-north-2019/,FALSE,Washed,27,27,las delicias,eduar giraldo olaya,Colombia|2019|Not classified|NA|27
Colombia,2019,Not classified,NA,28,86.94,Buena Vista,Rafael Lozana Molina,Washed,Caturra,Huila,https://allianceforcoffeeexcellence.org/colombia-north-2019/,FALSE,Washed,28,28,buena vista,rafael lozana molina,Colombia|2019|Not classified|NA|28
Colombia,2019,Not classified,NA,29,86.86,Buena Vista,Joaquin Ordoñez Buitron,Washed,Caturra Colombia,Huila,https://allianceforcoffeeexcellence.org/colombia-north-2019/,FALSE,Washed,29,29,buena vista,joaquin ordonez buitron,Colombia|2019|Not classified|NA|29
Colombia,2021,COE,NA,1a,90.61,Obraje,Pablo Andrés Guerrero Pérez,Washed,Gesha,Nariño,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Washed,1A,1,obraje,pablo andres guerrero perez,Colombia|2021|COE|NA|1
Colombia,2021,COE,NA,2a,90.07,La Siria,Anibal Celestino Sanchez Burbano,Washed,Gesha,Huila,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Washed,2A,2,la siria,anibal celestino sanchez burbano,Colombia|2021|COE|NA|2
Colombia,2021,COE,NA,3,89.46,El Zafiro,Nancy Liliana Maca Pinilla,Natural,Castillo,Cauca,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Natural,3,3,el zafiro,nancy liliana maca pinilla,Colombia|2021|COE|NA|3
Colombia,2021,COE,NA,4,89.43,Guayacanes – El Tejar,Beatriz Elena Vélez Restrepo,Washed,Gesha,Antioquia,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Washed,4,4,guayacanes el tejar,beatriz elena velez restrepo,Colombia|2021|COE|NA|4
Colombia,2021,COE,NA,5,89.39,El Casino,Jose Elcías Martinez Guzmán,Washed,Bourbon Rosado,Huila,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Washed,5,5,el casino,jose elcias martinez guzman,Colombia|2021|COE|NA|5
Colombia,2021,COE,NA,6,89.32,La Guaca,Jose Herman Salazar,Washed,Aji**,Huila,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Washed,6,6,la guaca,jose herman salazar,Colombia|2021|COE|NA|6
Colombia,2021,COE,NA,7,88.86,La Piragua,Alexander Vargas Osorio,Washed,Bourbon Rosado,Huila,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Washed,7,7,la piragua,alexander vargas osorio,Colombia|2021|COE|NA|7
Colombia,2021,COE,NA,8,88.64,La Miel,Miguel Angel Botina Ceron,Honey Anaerobic,Bourbon Rosado,Huila,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Experimental,8,8,la miel,miguel angel botina ceron,Colombia|2021|COE|NA|8
Colombia,2021,COE,NA,9,88.57,El Cedro,Servio Tulio Botina Quinayos,Washed,Bourbon,Huila,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Washed,9,9,el cedro,servio tulio botina quinayos,Colombia|2021|COE|NA|9
Colombia,2021,COE,NA,10,88.39,La Fortuna,Victor Feliz Ramirez Cruz,Washed,Gesha,Huila,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Washed,10,10,la fortuna,victor feliz ramirez cruz,Colombia|2021|COE|NA|10
Colombia,2021,COE,NA,11,87.93,San Jose,Consuelo Maria Garcia Marin,Honey,Gesha,Quindio,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Honey / pulped natural,11,11,san jose,consuelo maria garcia marin,Colombia|2021|COE|NA|11
Colombia,2021,COE,NA,12,87.86,La Meliza,Maria Emilcen Sanchez Uribe,Natural,Gesha,Cundinamarca,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Natural,12,12,la meliza,maria emilcen sanchez uribe,Colombia|2021|COE|NA|12
Colombia,2021,COE,NA,13,87.86,El Bosque,Linarco Rodriguez Ospina,Washed,Bourbon Rosado,Huila,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Washed,13,13,el bosque,linarco rodriguez ospina,Colombia|2021|COE|NA|13
Colombia,2021,COE,NA,14,87.82,Betania,Teresa de Jesus Ospina de Rodriguez,Honey,Bourbon Rosado,Huila,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Honey / pulped natural,14,14,betania,teresa de jesus ospina de rodriguez,Colombia|2021|COE|NA|14
Colombia,2021,COE,NA,15,87.82,La Falda,Jose Arcadio Caso,Washed,Chiroso,Antioquia,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Washed,15,15,la falda,jose arcadio caso,Colombia|2021|COE|NA|15
Colombia,2021,COE,NA,16,87.68,Los Palomos,Leonardo Henao Triana,Washed,Chiroso,Antioquia,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Washed,16,16,los palomos,leonardo henao triana,Colombia|2021|COE|NA|16
Colombia,2021,COE,NA,17,87.68,Las Palmas,Adriana Patricia Mora Anacona,Natural,Bourbon,Huila,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Natural,17,17,las palmas,adriana patricia mora anacona,Colombia|2021|COE|NA|17
Colombia,2021,COE,NA,18,87.64,La Siberia,Einar Ortiz Falla,Washed Anaerobic,Gesha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Experimental,18,18,la siberia,einar ortiz falla,Colombia|2021|COE|NA|18
Colombia,2021,COE,NA,19,87.46,Villa del Prado,Javier Muñoz,Natural,Bourbon,Huila,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Natural,19,19,villa del prado,javier munoz,Colombia|2021|COE|NA|19
Colombia,2021,COE,NA,20,87.39,Los Eucaliptos,Edinson Ramirez Lopez,Washed,Caturra,Huila,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Washed,20,20,los eucaliptos,edinson ramirez lopez,Colombia|2021|COE|NA|20
Colombia,2021,COE,NA,21,87.36,La Carolina,Cesar Augusto Ospina,Natural Anaerobic,Bourbon Rosado,Huila,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Experimental,21,21,la carolina,cesar augusto ospina,Colombia|2021|COE|NA|21
Colombia,2021,COE,NA,22,87.14,Buena Vista,Gilberto Galindez Galindo,Washed,Tabi,Huila,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Washed,22,22,buena vista,gilberto galindez galindo,Colombia|2021|COE|NA|22
Colombia,2021,COE,NA,23,87.11,La Esperanza,Gildardo Arias Mamian,Natural Anaerobic,Bourbon,Huila,https://allianceforcoffeeexcellence.org/colombia-2021/,FALSE,Experimental,23,23,la esperanza,gildardo arias mamian,Colombia|2021|COE|NA|23
Colombia,2022,COE,NA,1a,90.65,LA BOHEMIA,Carlos Alberto Belalcázar,WASHED,GEISHA,NARIÑO,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Washed,1A,1,la bohemia,carlos alberto belalcazar,Colombia|2022|COE|NA|1
Colombia,2022,COE,NA,2a,90.02,EL PORVENIR,Abdias Lasso Muñoz,WASHED,GEISHA,NARIÑO,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Washed,2A,2,el porvenir,abdias lasso munoz,Colombia|2022|COE|NA|2
Colombia,2022,COE,NA,3,89.43,EL JARDIN,Jorge Elias Rojas Vasquez (lote 8),HONEY,GEISHA,TOLIMA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Honey / pulped natural,3,3,el jardin,jorge elias rojas vasquez lote 8,Colombia|2022|COE|NA|3
Colombia,2022,COE,NA,4,89.09,La cruz,ARTEMIO LIBARDO LOPEZ LOAIZA,ANAEROBIC WASH,"Caturra, Castillo",Nariño,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Experimental,4,4,la cruz,artemio libardo lopez loaiza,Colombia|2022|COE|NA|4
Colombia,2022,COE,NA,5,89.09,LA FORTUNA,VICTOR FELIX RAMIREZ CRUZ,WASHED,GEISHA,HUILA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Washed,5,5,la fortuna,victor felix ramirez cruz,Colombia|2022|COE|NA|5
Colombia,2022,COE,NA,6,88.89,LA PELOTA,MARIA ROVIRA MUÑOZ DE BURBANO,WASHED,Pink Bourbon,HUILA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Washed,6,6,la pelota,maria rovira munoz de burbano,Colombia|2022|COE|NA|6
Colombia,2022,COE,NA,7,88.37,MONTREAL,DUBERNEY CIFUENTES FAJARDO,WASHED,GEISHA,TOLIMA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Washed,7,7,montreal,duberney cifuentes fajardo,Colombia|2022|COE|NA|7
Colombia,2022,COE,NA,8,88.35,EL GUAYABO,JOSE DUBER BURBANO MUÑOZ,WASHED,Pink Bourbon,HUILA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Washed,8,8,el guayabo,jose duber burbano munoz,Colombia|2022|COE|NA|8
Colombia,2022,COE,NA,9,88.28,LA PALMA,DUBERNEY CIFUENTES FAJARDO,WASHED,GEISHA,TOLIMA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Washed,9,9,la palma,duberney cifuentes fajardo,Colombia|2022|COE|NA|9
Colombia,2022,COE,NA,10,87.74,LA SIBERIA,EYNAR ORTIZ FALLA,ANAEROBIC WASH,GEISHA,TOLIMA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Experimental,10,10,la siberia,eynar ortiz falla,Colombia|2022|COE|NA|10
Colombia,2022,COE,NA,11,87.59,LAS BRISAS,EDMUNDO ALVEAR TORO,WASHED,Pink Bourbon,HUILA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Washed,11,11,las brisas,edmundo alvear toro,Colombia|2022|COE|NA|11
Colombia,2022,COE,NA,12,87.37,Manantiales del Frontino,ANDRES FELIPE LONDOÑO MONTOYA,NATURAL,"CATURRA, BOURBON",VALLE DEL CAUCA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Natural,12,12,manantiales del frontino,andres felipe londono montoya,Colombia|2022|COE|NA|12
Colombia,2022,COE,NA,13,87.35,LA AZUCENA,TITO AUGUSTO BURBANO MUÑOZ,WASHED,COLOMBIA,HUILA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Washed,13,13,la azucena,tito augusto burbano munoz,Colombia|2022|COE|NA|13
Colombia,2022,COE,NA,14,87.35,EL PORVENIR,OSCAR EDUARDO REALPE,NATURAL,Castillo,CAUCA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Natural,14,14,el porvenir,oscar eduardo realpe,Colombia|2022|COE|NA|14
Colombia,2022,COE,NA,15,87.22,EL MIRADOR,ALBA DIELA LOPEZ RIASCOS,ANAEROBIC WASH,"CATURRA, COLOMBIA",NARIÑO,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Experimental,15,15,el mirador,alba diela lopez riascos,Colombia|2022|COE|NA|15
Colombia,2022,COE,NA,16,87.17,EL CEDRO,SERVIO TULIO BOTINA QUINAYAS,WASHED,Pink Bourbon,HUILA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Washed,16,16,el cedro,servio tulio botina quinayas,Colombia|2022|COE|NA|16
Colombia,2022,COE,NA,17,87.15,SANTA HELENA,ARY JOSE SOLIS,NATURAL,Colombia,HUILA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Natural,17,17,santa helena,ary jose solis,Colombia|2022|COE|NA|17
Colombia,2022,COE,NA,18,87.13,El Bosque,LINARCO RODRIGUEZ OSPINA,WASHED,Pink Bourbon,HUILA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Washed,18,18,el bosque,linarco rodriguez ospina,Colombia|2022|COE|NA|18
Colombia,2022,COE,NA,19,87.13,EL MIRADOR,LUIS GUTIERREZ RODRIGUEZ,NATURAL,Pink Bourbon,HUILA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Natural,19,19,el mirador,luis gutierrez rodriguez,Colombia|2022|COE|NA|19
Colombia,2022,COE,NA,20,87.07,LOS ANGELES,Jose Ignacio Gomez Lopez,WASHED,Geisha,NARIÑO,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Washed,20,20,los angeles,jose ignacio gomez lopez,Colombia|2022|COE|NA|20
Colombia,2022,COE,NA,21,87.02,LA CUEVITA,Libardo Martinez Gomez,HONEY,"Caturra, Castillo",Nariño,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Honey / pulped natural,21,21,la cuevita,libardo martinez gomez,Colombia|2022|COE|NA|21
Colombia,2022,COE,NA,22,87,LA PIRAGUA,ALEXANDER VARGAS OSORIO,WASHED,Pink Bourbon,HUILA,https://allianceforcoffeeexcellence.org/colombia-2022/,FALSE,Washed,22,22,la piragua,alexander vargas osorio,Colombia|2022|COE|NA|22
Colombia,2023,COE,NA,1a,90.61,Montreal,Duberney Cifuentes Fajardo,Washed,Geisha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Washed,1A,1,montreal,duberney cifuentes fajardo,Colombia|2023|COE|NA|1
Colombia,2023,COE,NA,2a,90.39,Santa Ana,Carlos Alberto Belalcazar,Washed,Geisha,Nariño,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Washed,2A,2,santa ana,carlos alberto belalcazar,Colombia|2023|COE|NA|2
Colombia,2023,COE,NA,3a,90.33,El Cedral,Ángel María Rojas Vásquez,Honey,Geisha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Honey / pulped natural,3A,3,el cedral,angel maria rojas vasquez,Colombia|2023|COE|NA|3
Colombia,2023,COE,NA,4,90.06,Los Aguacates,Doris Maria Cacais,Honey,Geisha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Honey / pulped natural,4,4,los aguacates,doris maria cacais,Colombia|2023|COE|NA|4
Colombia,2023,COE,NA,5,89.78,La Bohemia,Raquel Lasso Muñoz,Washed,Geisha,Nariño,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Washed,5,5,la bohemia,raquel lasso munoz,Colombia|2023|COE|NA|5
Colombia,2023,COE,NA,6,89.56,El Triunfo,Jose Uribe Lasso,Natural,Ají,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Natural,6,6,el triunfo,jose uribe lasso,Colombia|2023|COE|NA|6
Colombia,2023,COE,NA,7,89.5,Buenos Aires,Israel Hernandez,Washed,Geisha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Washed,7,7,buenos aires,israel hernandez,Colombia|2023|COE|NA|7
Colombia,2023,COE,NA,8,89.39,La Palma,Pedro Miguel Echavarria,Washed,Chiroso,Antioquia,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Washed,8,8,la palma,pedro miguel echavarria,Colombia|2023|COE|NA|8
Colombia,2023,COE,NA,9,88.89,Juanambú,Anayda Ximena Martinez Enriquez,Anaerobic Honey,Caturra,Nariño,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Experimental,9,9,juanambu,anayda ximena martinez enriquez,Colombia|2023|COE|NA|9
Colombia,2023,COE,NA,10,88.83,Juan Martin,Banexport,Anaerobic Washed,Geisha,Cauca,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Experimental,10,10,juan martin,banexport,Colombia|2023|COE|NA|10
Colombia,2023,COE,NA,11,88.17,Buena Vista,Edier Perdomo Claros,Honey,Geisha,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Honey / pulped natural,11,11,buena vista,edier perdomo claros,Colombia|2023|COE|NA|11
Colombia,2023,COE,NA,12,88.06,La Cruz,Artemio Libardo Lopez,Anaerobic Washed,"Caturra, Castillo, Colombia",Nariño,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Experimental,12,12,la cruz,artemio libardo lopez,Colombia|2023|COE|NA|12
Colombia,2023,COE,NA,13,88,Zamora,German Sanchez Peñuela,Washed,Caturra,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Washed,13,13,zamora,german sanchez penuela,Colombia|2023|COE|NA|13
Colombia,2023,COE,NA,14,88,La Vega,Teresa De Jesus Ospina De Rodriguez,Anaerobic Washed,Bourbon Rosado,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Experimental,14,14,la vega,teresa de jesus ospina de rodriguez,Colombia|2023|COE|NA|14
Colombia,2023,COE,NA,15,88,Los Guayacanes,Evelio Audias Lasso,Washed,Caturra Chiroso,Nariño,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Washed,15,15,los guayacanes,evelio audias lasso,Colombia|2023|COE|NA|15
Colombia,2023,COE,NA,16,88,El Guayabo,Noralba Burbano Muñoz,Washed,Bourbon,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Washed,16,16,el guayabo,noralba burbano munoz,Colombia|2023|COE|NA|16
Colombia,2023,COE,NA,17,87.89,San Pedro,Milton Monroy,Natural,Geisha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Natural,17,17,san pedro,milton monroy,Colombia|2023|COE|NA|17
Colombia,2023,COE,NA,18,87.89,El Cachingo,Edinson Ricardo Bravo Urbano,Washed,Bourbon,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Washed,18,18,el cachingo,edinson ricardo bravo urbano,Colombia|2023|COE|NA|18
Colombia,2023,COE,NA,19,87.78,La Mina,Jeison Libano Lopez,Washed,"Caturra, Castillo, Colombia",Nariño,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Washed,19,19,la mina,jeison libano lopez,Colombia|2023|COE|NA|19
Colombia,2023,COE,NA,20,87.61,Los Cachingos,Blanca Rubys Lopez Ibata,Washed,Ají,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Washed,20,20,los cachingos,blanca rubys lopez ibata,Colombia|2023|COE|NA|20
Colombia,2023,COE,NA,21,87.56,Monteverde,Johan Gutierrez Falla,Honey,Geisha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Honey / pulped natural,21,21,monteverde,johan gutierrez falla,Colombia|2023|COE|NA|21
Colombia,2023,COE,NA,22,87.5,La Fortuna,Victor Felix Ramirez,Honey,Geisha,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Honey / pulped natural,22,22,la fortuna,victor felix ramirez,Colombia|2023|COE|NA|22
Colombia,2023,COE,NA,23,87.44,Diamante,Diego Campos,Anaerobic Natural,Bourbon,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Experimental,23,23,diamante,diego campos,Colombia|2023|COE|NA|23
Colombia,2023,COE,NA,24,87.44,La Roca,Jorge Elías Rojas Vásquez,Honey,Geisha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Honey / pulped natural,24,24,la roca,jorge elias rojas vasquez,Colombia|2023|COE|NA|24
Colombia,2023,COE,NA,25,87.28,La Piragua,Alexander Vargaz Osorio,Anaerobic Washed,Bourbon Rosado,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Experimental,25,25,la piragua,alexander vargaz osorio,Colombia|2023|COE|NA|25
Colombia,2023,COE,NA,26,87.22,El Refugio,Carmen Alica Ruiz,Washed,Bourbon,Huila,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Washed,26,26,el refugio,carmen alica ruiz,Colombia|2023|COE|NA|26
Colombia,2023,COE,NA,27,87.11,El Cairo,Lucas German Melo Pinchao,Washed,"Colombia, Typica",Nariño,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Washed,27,27,el cairo,lucas german melo pinchao,Colombia|2023|COE|NA|27
Colombia,2023,COE,NA,28,87.06,La Siberia,Einar Ortiz,Washed,Geisha,Tolima,https://allianceforcoffeeexcellence.org/colombia-2023/,FALSE,Washed,28,28,la siberia,einar ortiz,Colombia|2023|COE|NA|28
Costa Rica,2007,Not classified,NA,1,92.42,Cerro Paldo,Ronald Monge Valverde,NA,NA,"Aserrí, Los Santos",https://allianceforcoffeeexcellence.org/costa-rica-2007/,FALSE,Not reported,1,1,cerro paldo,ronald monge valverde,Costa Rica|2007|Not classified|NA|1
Costa Rica,2007,Not classified,NA,2,91.53,Guarumal,Carlos Luis Rojas Salas,NA,NA,"Naranjo, Alajuela",https://allianceforcoffeeexcellence.org/costa-rica-2007/,FALSE,Not reported,2,2,guarumal,carlos luis rojas salas,Costa Rica|2007|Not classified|NA|2
Costa Rica,2007,Not classified,NA,3,91.37,Helsar de Zarcero,Ricardo Pérez Barrantes,NA,NA,"Naranjo, Alajuela",https://allianceforcoffeeexcellence.org/costa-rica-2007/,FALSE,Not reported,3,3,helsar de zarcero,ricardo perez barrantes,Costa Rica|2007|Not classified|NA|3
Costa Rica,2007,Not classified,NA,4,90.95,Finca de Licho,Felipe Aguilera González,NA,NA,"Naranjo, Alajuela",https://allianceforcoffeeexcellence.org/costa-rica-2007/,FALSE,Not reported,4,4,finca de licho,felipe aguilera gonzalez,Costa Rica|2007|Not classified|NA|4
Costa Rica,2007,Not classified,NA,5,89.34,Finca Carrizal,Rodolfo Boillat Silva,NA,NA,"Carrizal de Alajuela, Barva Volcanoe",https://allianceforcoffeeexcellence.org/costa-rica-2007/,FALSE,Not reported,5,5,finca carrizal,rodolfo boillat silva,Costa Rica|2007|Not classified|NA|5
Costa Rica,2007,Not classified,NA,6,89.08,La Unión,María Elena Camacho Morales,NA,NA,"San Rafael, Heredia",https://allianceforcoffeeexcellence.org/costa-rica-2007/,FALSE,Not reported,6,6,la union,maria elena camacho morales,Costa Rica|2007|Not classified|NA|6
