event_id,event_name,event_type,country,year,program,process_group,rank,score,farm,producer,process,variety,region,source_url,swap_process_variety,process_label_status,process_family,base_process,innovation_class,experimental_method,process_classification_source,rank_key,entry_rank,farm_key,producer_key,entry_key,experimental_technology,first_observed_year_country,last_observed_year_country,left_censored_at_baseline,appearance_after_baseline,observed_again_later,first_observed_experimental_entry,reproduced_experimental_entry
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,10,88.52,El Paraíso,Omar Calderón Madrigal,Washed,Gesha,Tarrazú,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,10,10,el paraiso,omar calderon madrigal,ce40b6a6738bbb99|COE|NA|10,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,11,88.44,Finca Chispita,Carlos Eduardo Barrantes Zuñiga,Natural,Kenia SL 28,VCO,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,11,11,finca chispita,carlos eduardo barrantes zuniga,ce40b6a6738bbb99|COE|NA|11,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,12,88.3,Sin Límites,José Jaime Cárdenas Rojas,Honey,Kenia CL28,VCO,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,12,12,sin limites,jose jaime cardenas rojas,ce40b6a6738bbb99|COE|NA|12,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,13,88.28,El Encino,Esteban Zamora Picado,Natural,Catuaí,Tarrazú,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,13,13,el encino,esteban zamora picado,ce40b6a6738bbb99|COE|NA|13,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,14,88.2,Edgar,Bernabe Aguilera Gonzales,Honey,San Roque,VCO,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,14,14,edgar,bernabe aguilera gonzales,ce40b6a6738bbb99|COE|NA|14,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,15,88.08,Finca Flor De Café,Karla Dayanna Barrantes Molina,Washed,Kenia SL 28,VCO,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,15,15,finca flor de cafe,karla dayanna barrantes molina,ce40b6a6738bbb99|COE|NA|15,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,16,87.95,Don Mayo los Tucanes,Luis Pablo Bonilla Solis,Honey,Gesha,Tarrazú,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,16,16,don mayo los tucanes,luis pablo bonilla solis,ce40b6a6738bbb99|COE|NA|16,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,17,87.92,Dragón,Oscar Adolfo Monge Ureña,Natural,Catuai,Tarrazú,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,17,17,dragon,oscar adolfo monge urena,ce40b6a6738bbb99|COE|NA|17,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,18,87.86,Las Nubes,Roger Ureña Hidalgo,Anaerobic,Typica Mejorado,Tarrazú,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Experimental,Not reported,Experimental,Anaerobic,reported process,18,18,las nubes,roger urena hidalgo,ce40b6a6738bbb99|COE|NA|18,Not reported | Anaerobic,2018,2023,TRUE,FALSE,TRUE,FALSE,TRUE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,19,87.75,Doña Nina,Cafe Gourmet de Tobosi S.A.,Natural,Catuai Amarillo,Tarrazú,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,19,19,dona nina,cafe gourmet de tobosi s a,ce40b6a6738bbb99|COE|NA|19,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,2a,91.02,DON CAYITO,LUIS RICARDO CALDERON MADRIGAL,Washed,Gesha,Tarrazú,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,2A,2,don cayito,luis ricardo calderon madrigal,ce40b6a6738bbb99|COE|NA|2,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,20,87.75,El Bambú,ISABEL ROJAS GONZÁLEZ,Natural,Catuaí,PZ,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,20,20,el bambu,isabel rojas gonzalez,ce40b6a6738bbb99|COE|NA|20,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,21,87.69,EL ALTO,LUIS ENRIQUE NAVARRO PORRAS,Honey,CATURRA,Tarrazú,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,21,21,el alto,luis enrique navarro porras,ce40b6a6738bbb99|COE|NA|21,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,22,87.69,Don Mayo El LLano,Josue Bonilla Solis,Honey,Gesha,Tarrazú,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,22,22,don mayo el llano,josue bonilla solis,ce40b6a6738bbb99|COE|NA|22,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,23,87.61,Don Mayo Las Nubes,Maria Auxiliadora Bonilla Solis,Honey,Bourbon mejorado,Tarrazú,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,23,23,don mayo las nubes,maria auxiliadora bonilla solis,ce40b6a6738bbb99|COE|NA|23,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,24,87.58,La Laguna,Jorge Mario Araya Mora,Honey,Catuaí rojo.,Tarrazú,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,24,24,la laguna,jorge mario araya mora,ce40b6a6738bbb99|COE|NA|24,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,25,87.5,El Centro,Teneria Pirro Antonio Gomez LTDA,Natural,Gesha,VC,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,25,25,el centro,teneria pirro antonio gomez ltda,ce40b6a6738bbb99|COE|NA|25,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,26,87.44,La Union Pedro,Maria Elena Camacho Morales,Honey,San Roque 28,VC,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,26,26,la union pedro,maria elena camacho morales,ce40b6a6738bbb99|COE|NA|26,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,27,87.38,Don Mayo el Cedral,Hector Bonilla Cruz,Honey,Gesha,Tarrazú,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,27,27,don mayo el cedral,hector bonilla cruz,ce40b6a6738bbb99|COE|NA|27,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,28,87.28,Toño,Erasmo Aguilera Gonzales,Honey,Gesha M2,VCO,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,28,28,tono,erasmo aguilera gonzales,ce40b6a6738bbb99|COE|NA|28,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,3a,90.88,Don Antonio,Grupo Los Grandes de Copey S.A.,Honey,Gesha,Tarrazú,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,3A,3,don antonio,grupo los grandes de copey s a,ce40b6a6738bbb99|COE|NA|3,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,4,89.31,Santa Teresa,Roger Ureña Hidalgo,Honey,Gesha,Tarrazú,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,4,4,santa teresa,roger urena hidalgo,ce40b6a6738bbb99|COE|NA|4,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,5,89.22,Vista Al Chirripó,RÉGULO UREÑA CHACÓN,Honey,Caturra,PZ,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,5,5,vista al chirripo,regulo urena chacon,ce40b6a6738bbb99|COE|NA|5,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,6,89.08,Finca Leoncio,Manuel Antonio Barrantes Zuñiga,Natural,San Roque,VCO,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,6,6,finca leoncio,manuel antonio barrantes zuniga,ce40b6a6738bbb99|COE|NA|6,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,7,88.89,El Pino,Esteban Zamora Picado,Honey,Catuaí,Tarrazú,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,7,7,el pino,esteban zamora picado,ce40b6a6738bbb99|COE|NA|7,NA,NA,NA,NA,NA,NA,FALSE,FALSE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,8,88.77,El Cañal,Delmar Salas Alpízar,Anaerobic,Caturra y Villa Sarchí,VCO,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Experimental,Not reported,Experimental,Anaerobic,reported process,8,8,el canal,delmar salas alpizar,ce40b6a6738bbb99|COE|NA|8,Not reported | Anaerobic,2018,2023,TRUE,FALSE,TRUE,FALSE,TRUE
ce40b6a6738bbb99,2019,COE,Costa Rica,2019,COE,NA,9,88.66,La Loma,Hector Bonilla Cruz,Honey,Gesha,Tarrazú,https://allianceforcoffeeexcellence.org/costa-rica-2019/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,9,9,la loma,hector bonilla cruz,ce40b6a6738bbb99|COE|NA|9,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,1a,90.89,La Esmeralda,Ivan Daniel Gutiérrez Ureña,Honey,Gesha & Kenia SL-28,Tarrazu,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,1A,1,la esmeralda,ivan daniel gutierrez urena,33788018ae7fb5b7|COE|NA|1,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,10,88.53,La Isla – José Roberto,Jiménez y Padilla S.A.,Honey,SL-28,Valle Occidental,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,10,10,la isla jose roberto,jimenez y padilla s a,33788018ae7fb5b7|COE|NA|10,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,11,88.5,FCJ VOLCAN AZUL El Cedro,Fernando Castro Jimenez,Anaerobic,SL-28,Valle Occidental,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Experimental,Not reported,Experimental,Anaerobic,reported process,11,11,fcj volcan azul el cedro,fernando castro jimenez,33788018ae7fb5b7|COE|NA|11,Not reported | Anaerobic,2018,2023,TRUE,FALSE,TRUE,FALSE,TRUE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,12,88.4,FID ROASTER,Liselle Maria Fallas Ramirez,Honey,Gesha,Tarrazu,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,12,12,fid roaster,liselle maria fallas ramirez,33788018ae7fb5b7|COE|NA|12,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,13,88.3,Finca Inés,Cooperativa Agrícola Industrial Victoria R.L,Natural,Gesha,Valle Occidental,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,13,13,finca ines,cooperativa agricola industrial victoria r l,33788018ae7fb5b7|COE|NA|13,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,14,88.27,Don Mayo El Llano,Héctor Bonilla Cruz,Honey,Gesha,Tarrazu,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,14,14,don mayo el llano,hector bonilla cruz,33788018ae7fb5b7|COE|NA|14,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,15,88.2,La Planada,Marlen Barrantes Zuñiga,Natural,San Roque,Valle Occidental,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,15,15,la planada,marlen barrantes zuniga,33788018ae7fb5b7|COE|NA|15,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,16,88.13,HACIENDA COPEY,"DAITO GIKEN COSTA RICA, S.A.",Honey,Gesha,Tarrazu,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,16,16,hacienda copey,daito giken costa rica s a,33788018ae7fb5b7|COE|NA|16,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,17,88.07,Finca Toño,Erasmo Aguilera Gonzalez,Honey,Gesha,Valle Occidental,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,17,17,finca tono,erasmo aguilera gonzalez,33788018ae7fb5b7|COE|NA|17,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,18,88,Don Joel,Allan Oviedo Rodriguez,Natural,San Roque Kenya,Valle Occidental,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,18,18,don joel,allan oviedo rodriguez,33788018ae7fb5b7|COE|NA|18,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,19,87.97,La Torre,Manuel Antonio Barrantes Zuñiga,Natural,San Roque,Valle Occidental,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,19,19,la torre,manuel antonio barrantes zuniga,33788018ae7fb5b7|COE|NA|19,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,2a,90.5,HACIENDA COPEY Itadaki Estate,"DAITO GIKEN COSTA RICA, S.A.",Honey,Gesha,Tarrazu,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,2A,2,hacienda copey itadaki estate,daito giken costa rica s a,33788018ae7fb5b7|COE|NA|2,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,20,87.9,Gloriana,HEARTY COFFEE SOCIEDAD ANONIMA,Washed,San Roque Kenya,Valle Occidental,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,20,20,gloriana,hearty coffee sociedad anonima,33788018ae7fb5b7|COE|NA|20,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,21,87.9,Finca Dagoberto,Dagoberto Aguilera Gonzales,Honey,Kenya SL-28,Valle Occidental,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,21,21,finca dagoberto,dagoberto aguilera gonzales,33788018ae7fb5b7|COE|NA|21,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,22,87.83,Finca Edgar,Felipe Aguilera Gonzalez,Washed,Gesha,Valle Occidental,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,22,22,finca edgar,felipe aguilera gonzalez,33788018ae7fb5b7|COE|NA|22,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,23,87.83,LAS LAJAS Yellow Diamond,BENEFICIO CAFETALERO LAS LAJAS S.A.,Natural,Villa Sarchi,Valle Central,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,23,23,las lajas yellow diamond,beneficio cafetalero las lajas s a,33788018ae7fb5b7|COE|NA|23,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,24,87.8,FCJ VOLCAN AZUL Cipresal,Fernando Castro Jimenez,Anaerobic,Gesha,Valle Occidental,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Experimental,Not reported,Experimental,Anaerobic,reported process,24,24,fcj volcan azul cipresal,fernando castro jimenez,33788018ae7fb5b7|COE|NA|24,Not reported | Anaerobic,2018,2023,TRUE,FALSE,TRUE,FALSE,TRUE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,25,87.77,Finca Victoria,Cooperativa Agrícola Industrial Victoria R.L,Washed,Gesha,Valle Occidental,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,25,25,finca victoria,cooperativa agricola industrial victoria r l,33788018ae7fb5b7|COE|NA|25,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,26,87.57,Flor de Montaña,Deily Mora Aguilar,Honey,Gesha,Tarrazu,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,26,26,flor de montana,deily mora aguilar,33788018ae7fb5b7|COE|NA|26,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,27,87.57,Maibel,Maibel Barrantes Zuñiga,Anaerobic,Kenia,Valle Occidental,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Experimental,Not reported,Experimental,Anaerobic,reported process,27,27,maibel,maibel barrantes zuniga,33788018ae7fb5b7|COE|NA|27,Not reported | Anaerobic,2018,2023,TRUE,FALSE,TRUE,FALSE,TRUE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,28,87.57,Emanuel,Procesadora de café sin limites S.A.,Lavado,Kenia,Valle Occidental,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,28,28,emanuel,procesadora de cafe sin limites s a,33788018ae7fb5b7|COE|NA|28,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,29,87.5,San Cristobal,Danilo Salazar Arias,Honey,SL-28,Valle Occidental,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,29,29,san cristobal,danilo salazar arias,33788018ae7fb5b7|COE|NA|29,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,3a,90.46,DON CAYITO,Luis Ricardo Calderon Madrigal,Washed,Gesha,Tarrazu,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,3A,3,don cayito,luis ricardo calderon madrigal,33788018ae7fb5b7|COE|NA|3,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,30,87.37,El Chayote Emma,Jennifer Castro Barquero,Washed,San Roque Kenya SL-28,Valle Occidental,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Washed,Washed,Conventional,NA,reported process,30,30,el chayote emma,jennifer castro barquero,33788018ae7fb5b7|COE|NA|30,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,4,90.29,La Planada,César Manuel López Barrantes,Natural,San Roque,Valle Occidental,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,4,4,la planada,cesar manuel lopez barrantes,33788018ae7fb5b7|COE|NA|4,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,5,89.93,La Torre,Jhon Alvarado Abarca,Anaerobic,Gesha,Brunca,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Experimental,Not reported,Experimental,Anaerobic,reported process,5,5,la torre,jhon alvarado abarca,33788018ae7fb5b7|COE|NA|5,Not reported | Anaerobic,2018,2023,TRUE,FALSE,TRUE,FALSE,TRUE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,6,89.89,Don Fidel,Olymar Santa Lucia III S.A,Honey,SL-28,Valle Occidental,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,6,6,don fidel,olymar santa lucia iii s a,33788018ae7fb5b7|COE|NA|6,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,7,89.54,Don Darío – Hacienda San Isidro Labrador,Johel Monge Naranjo,Anaerobic,Gesha,Tarrazu,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Experimental,Not reported,Experimental,Anaerobic,reported process,7,7,don dario hacienda san isidro labrador,johel monge naranjo,33788018ae7fb5b7|COE|NA|7,Not reported | Anaerobic,2018,2023,TRUE,FALSE,TRUE,FALSE,TRUE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,8,89.21,DON ELI,Jacob Montero,Natural,Gesha,Tarrazu,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Natural,Natural,Conventional,NA,reported process,8,8,don eli,jacob montero,33788018ae7fb5b7|COE|NA|8,NA,NA,NA,NA,NA,NA,FALSE,FALSE
33788018ae7fb5b7,Costa Rica 2021,COE,Costa Rica,2021,COE,NA,9,89.11,El Cedro – Hacienda San Isidro Labrador,Johel Monge Naranjo,Honey,Gesha,Tarrazu,https://allianceforcoffeeexcellence.org/costa-rica-2021/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,9,9,el cedro hacienda san isidro labrador,johel monge naranjo,33788018ae7fb5b7|COE|NA|9,NA,NA,NA,NA,NA,NA,FALSE,FALSE
deeed450e36aab5d,Costa Rica 2022,COE,Costa Rica,2022,COE,NA,1a,91.08,Don Cayito,Luis Ricardo Calderón Madrigal,Honey,Gesha,Los Santos,https://allianceforcoffeeexcellence.org/costa-rica-2022/,FALSE,reported,Honey / pulped natural,Honey / pulped natural,Conventional,NA,reported process,1A,1,don cayito,luis ricardo calderon madrigal,deeed450e36aab5d|COE|NA|1,NA,NA,NA,NA,NA,NA,FALSE,FALSE
